0/1 Knapsack Problem Specification

Total weight capacity	280123

item_index	weight	profit
1148	19.753230	24.531055
1149	51.081808	79.788289
1150	86.515098	65.071542
1151	51.698365	56.857833
1152	21.151919	62.120188
1153	30.170293	72.413450
1154	53.482934	66.675875
1155	5.616536	31.035462
1156	32.642944	12.329786
1157	82.167400	12.444288
1158	57.037266	75.948148
1159	62.884062	49.773447
1160	64.034656	33.729772
1161	80.374295	76.260202
1162	64.819430	1.245677
1163	81.880773	80.516383
1164	25.020688	13.510553
1165	69.565707	73.345520
1166	7.393091	99.683040
1167	21.680399	48.105585
1168	52.878304	26.366165
1169	24.673944	49.328778
1170	79.134854	97.745816
1171	52.371394	15.291919
1172	76.527045	70.757480
1173	84.773523	48.130064
1174	8.005706	88.466702
1175	53.221400	80.248743
1176	16.990539	52.415457
1177	77.148390	19.390952
1178	25.079531	63.740091
1179	78.290131	19.902490
1180	73.559477	75.740404
1181	31.002510	17.854983
1182	70.459573	63.904119
1183	51.170293	37.203687
1184	20.806434	4.927037
1185	60.152480	91.824647
1186	21.276209	97.300687
1187	43.653947	60.467151
1188	24.463706	58.960094
1189	18.573362	56.010085
1190	8.440856	4.817032
1191	6.208214	55.911997
1192	85.725856	33.840844
1193	49.699153	93.112119
1194	25.389874	32.655437
1195	79.364620	26.191913
1196	46.415620	13.012406
1197	67.943154	95.779322
1198	7.796658	57.882910
1199	69.588375	27.687952
1200	56.354810	90.051567
1201	15.673992	94.863514
1202	38.806115	49.712696
1203	31.932716	31.662187
1204	88.512955	30.007232
1205	23.014221	23.381059
1206	87.060075	1.286319
1207	70.407873	65.146501
1208	79.383670	90.750177
1209	54.991038	66.123165
1210	94.902257	77.046799
1211	52.158646	83.164121
1212	82.199152	48.919168
1213	45.026436	84.203814
1214	50.972208	62.374646
1215	30.810028	45.344354
1216	69.908025	21.662501
1217	16.646555	39.259778
1218	79.687319	73.702859
1219	11.451770	99.279932
1220	82.399317	35.132142
1221	53.788236	24.290277
1222	24.811249	89.795024
1223	1.693384	2.693111
1224	55.508184	81.620329
1225	15.140066	20.273678
1226	47.804584	25.054310
1227	88.814564	85.754321
1228	68.372434	7.440935
1229	37.064687	63.534209
1230	95.362959	16.067946
1231	85.894404	9.925375
1232	19.278667	51.397924
1233	38.522322	90.129995
1234	46.506060	29.074854
1235	95.917393	15.848821
1236	30.850395	27.091762
1237	80.462561	0.587740
1238	69.039513	21.526532
1239	20.613279	27.325773
1240	75.917979	8.080344
1241	33.365302	44.959239
1242	32.431966	15.975504
1243	63.184495	78.985238
1244	59.845027	91.597600
1245	64.632486	4.184259
1246	1.848439	6.819903
1247	31.454014	3.603140
1248	37.947798	62.013489
1249	99.997409	4.060569
1250	76.490399	81.636681
1251	14.059214	27.574686
1252	29.328419	76.236910
1253	96.898968	71.233809
1254	86.758205	89.443830
1255	90.732480	27.877676
1256	67.536653	81.259949
1257	40.508244	79.293819
1258	39.996348	76.678062
1259	86.057535	54.345521
1260	37.407907	94.870451
1261	77.853235	63.159481
1262	33.049228	99.338356
1263	44.451943	93.293523
1264	69.003865	71.253407
1265	37.160694	26.703674
1266	89.483754	25.678503
1267	75.770551	41.040113
1268	38.159986	85.608840
1269	66.179352	32.273886
1270	87.388270	88.355767
1271	67.899595	91.888410
1272	71.106405	0.917262
1273	12.748591	11.154939
1274	70.738691	4.109033
1275	65.038401	87.079202
1276	47.643965	54.507879
1277	36.048687	83.283510
1278	67.783452	14.254551
1279	54.319013	6.342446
1280	90.577585	38.848801
1281	55.092755	66.236451
1282	58.771229	60.624599
1283	16.959055	2.844380
1284	10.705088	33.518936
1285	97.664758	70.117886
1286	54.540375	83.432807
1287	47.789937	58.693577
1288	10.191050	63.686845
1289	61.733501	59.369114
1290	44.227731	23.469007
1291	56.082956	34.063207
1292	37.068860	96.773652
1293	37.840158	9.321541
1294	69.874354	26.335714
1295	33.880208	66.803529
1296	21.250306	48.773218
1297	17.798127	92.347694
1298	84.364099	16.885266
1299	0.282934	86.558424
1300	49.396214	64.714632
1301	96.869713	99.824567
1302	20.689973	66.346740
1303	55.406105	61.597600
1304	47.996127	72.488176
1305	70.415914	62.866058
1306	23.257940	96.351796
1307	43.699343	97.181616
1308	66.096311	4.658115
1309	95.020378	59.617227
1310	44.808596	67.040605
1311	13.992403	60.069000
1312	71.860483	45.785451
1313	98.023328	53.888144
1314	3.671564	69.911948
1315	7.507637	46.163785
1316	18.618571	97.500661
1317	79.558436	48.480695
1318	56.222648	1.633186
1319	54.807331	82.546617
1320	97.706856	0.488361
1321	69.746775	83.976934
1322	5.306601	26.632203
1323	18.817249	60.418172
1324	76.630570	87.873347
1325	35.936658	72.403795
1326	75.007937	76.883527
1327	64.560976	90.191507
1328	71.460951	87.815761
1329	74.375641	63.226375
1330	22.936134	59.319179
1331	3.486934	7.517492
1332	15.566022	64.456105
1333	59.747642	29.894173
1334	93.125402	69.724023
1335	75.253295	42.884826
1336	8.512563	66.559890
1337	27.748675	39.593344
1338	29.103066	71.043353
1339	84.770543	14.925990
1340	18.565227	82.723450
1341	11.648634	57.009105
1342	94.011981	69.187364
1343	63.496697	19.305769
1344	31.779819	7.258291
1345	56.420028	93.685617
1346	61.913094	23.513884
1347	47.645939	46.592451
1348	19.972843	93.021462
1349	11.619831	3.239780
1350	70.604907	6.478862
1351	1.034227	67.188407
1352	31.385122	79.892771
1353	70.116732	79.338058
1354	65.929314	58.324607
1355	75.582514	44.717995
1356	81.345801	72.003202
1357	74.783364	14.844199
1358	88.022444	0.702674
1359	67.301313	1.928247
1360	23.682428	21.212166
1361	2.634420	46.605046
1362	81.953311	27.956949
1363	65.786884	78.272411
1364	14.132553	27.604758
1365	78.442885	62.877658
1366	61.728360	55.098983
1367	59.643820	32.362477
1368	59.116256	59.520207
1369	44.172104	83.577425
1370	93.844929	7.627941
1371	36.217677	72.628664
1372	17.527487	52.442561
1373	40.010333	70.458313
1374	63.617491	46.108655
1375	97.467318	69.410450
1376	89.350781	18.336630
1377	89.990835	76.520424
1378	6.360647	59.962072
1379	88.361233	5.964479
1380	51.350622	69.408783
1381	56.635654	38.150625
1382	4.487408	1.094211
1383	60.197239	55.422091
1384	9.286377	60.891374
1385	56.053480	52.217974
1386	76.056811	20.342969
1387	46.136612	85.198534
1388	69.115435	29.588676
1389	43.037734	71.769790
1390	75.197315	9.007887
1391	70.597917	37.620571
1392	4.936226	60.431286
1393	91.984770	98.456726
1394	47.703641	38.766154
1395	44.768349	75.637961
1396	6.410121	17.298190
1397	74.640611	16.361799
1398	65.844110	6.770908
1399	81.838066	5.116754
1400	14.951342	98.265417
1401	2.865896	75.759413
1402	18.637620	36.737445
1403	94.736597	48.485970
1404	77.532558	90.343963
1405	69.392547	37.370118
1406	32.600198	31.459373
1407	86.549091	87.721668
1408	4.336539	69.635088
1409	40.131913	42.419205
1410	81.500566	21.854312
1411	59.291172	27.353158
1412	67.811738	25.179339
1413	10.437565	35.843470
1414	69.191950	50.784497
1415	73.122758	1.566714
1416	79.037039	76.572751
1417	42.997988	10.715820
1418	9.768997	11.253316
1419	70.450873	62.407142
1420	6.757084	44.263331
1421	82.376875	72.199927
1422	35.487155	19.979323
1423	70.107879	11.927910
1424	58.265461	78.937461
1425	43.697226	49.289946
1426	93.545238	23.421252
1427	40.319818	82.825504
1428	76.511511	12.690751
1429	21.326316	51.608620
1430	84.596859	12.387945
1431	61.426498	76.426238
1432	99.098724	19.959119
1433	77.083878	44.405269
1434	69.065742	63.593083
1435	26.679195	10.063583
1436	13.123299	40.323297
1437	81.905767	45.285539
1438	8.840653	13.256336
1439	17.199584	22.409746
1440	31.508179	35.660251
1441	79.520835	12.893570
1442	70.585362	68.789902
1443	58.037548	88.833072
1444	63.197948	95.910226
1445	25.398191	85.259503
1446	34.213813	61.707714
1447	88.988038	1.047071
1448	49.948070	37.772159
1449	64.610197	14.720962
1450	71.415278	24.713186
1451	89.204622	38.783407
1452	17.760136	26.703242
1453	2.594946	84.787261
1454	38.301087	63.363865
1455	64.093364	40.426139
1456	55.799807	70.116223
1457	58.752042	78.717945
1458	95.411627	48.181627
1459	98.578656	57.264797
1460	77.473090	57.666252
1461	51.875152	2.590736
1462	52.931621	34.744477
1463	87.323791	70.671691
1464	66.759518	46.310910
1465	32.435742	20.601964
1466	54.387277	96.091936
1467	17.176079	38.996338
1468	33.177433	41.088323
1469	22.412464	51.013784
1470	89.554006	17.010555
1471	20.540880	62.901356
1472	4.044816	76.166180
1473	52.930673	38.937781
1474	64.459155	60.845584
1475	31.900095	63.486666
1476	40.106303	7.727127
1477	97.251739	26.031761
1478	83.393449	40.219439
1479	81.400734	1.513123
1480	3.566827	63.750722
1481	22.987168	99.916213
1482	69.373337	15.628323
1483	5.956281	84.641270
1484	8.055383	14.360098
1485	93.108506	33.157724
1486	8.084206	53.301240
1487	0.085525	40.583527
1488	2.113312	47.223961
1489	43.848800	9.425528
1490	70.049307	88.742359
1491	60.715714	69.810905
1492	39.390326	82.400629
1493	21.585388	60.772241
1494	76.018366	49.337292
1495	83.353030	81.104675
1496	6.245657	49.200976
1497	46.406556	52.034632
1498	78.790979	46.881178
1499	25.783550	51.233212
1500	55.081558	12.907162
1501	7.329440	93.689873
1502	37.620939	14.730603
1503	4.843783	40.761153
1504	56.788975	87.559423
1505	34.073159	43.139108
1506	89.650934	91.242164
1507	63.752059	38.508068
1508	65.333273	55.217128
1509	76.450681	41.293343
1510	8.290128	86.199946
1511	61.334659	93.786112
1512	90.392358	36.247335
1513	0.139212	58.534744
1514	89.511963	16.363125
1515	55.147880	2.145306
1516	46.138715	85.854599
1517	96.139474	19.222524
1518	81.348531	46.560821
1519	72.161889	39.967961
1520	16.619355	44.649216
1521	63.535457	83.933792
1522	91.355274	35.793225
1523	42.071561	30.606524
1524	58.254454	76.795453
1525	21.732815	9.191079
1526	31.203391	68.869539
1527	0.593295	99.917611
1528	14.143217	54.076253
1529	85.166113	47.301293
1530	22.173963	46.116535
1531	43.492482	93.136284
1532	60.895718	48.936677
1533	86.422421	62.324738
1534	56.454469	81.551987
1535	0.989799	56.095959
1536	74.439166	98.910458
1537	50.550475	31.281223
1538	80.467766	55.532746
1539	84.741077	47.333915
1540	53.935874	80.149454
1541	35.754504	32.523541
1542	54.866725	11.429255
1543	63.758276	73.586601
1544	5.208718	25.015978
1545	88.470105	72.189786
1546	96.872420	47.097081
1547	69.214524	56.943892
1548	99.505561	18.749028
1549	83.733237	70.383761
1550	80.221735	29.267387
1551	4.528554	39.081769
1552	51.225146	57.544126
1553	52.517500	44.143311
1554	81.200520	49.904659
1555	42.764673	91.115649
1556	59.643759	69.244108
1557	14.522679	41.737523
1558	40.393994	92.333103
1559	69.675440	91.149499
1560	15.752021	31.727344
1561	22.783513	41.796682
1562	83.039735	34.636577
1563	94.736678	26.986996
1564	65.406444	74.585013
1565	3.958406	64.555469
1566	70.531049	69.128994
1567	94.761281	69.237252
1568	66.282298	43.754964
1569	97.466923	85.664209
1570	19.315408	17.235129
1571	60.229087	21.910848
1572	81.978422	72.155619
1573	66.139389	78.916189
1574	4.452666	96.375132
1575	65.881749	66.700089
1576	95.015325	88.900620
1577	49.503636	21.164559
1578	21.954276	73.083990
1579	20.181120	89.590618
1580	25.573137	27.135236
1581	51.347412	81.148757
1582	78.258710	55.649534
1583	34.143804	27.271168
1584	73.357258	31.999639
1585	34.140873	14.186140
1586	27.668099	62.786639
1587	5.201492	13.759831
1588	53.635053	43.057910
1589	41.939205	38.415052
1590	72.366812	11.659202
1591	5.077378	29.908238
1592	36.310598	48.233505
1593	34.704006	48.158722
1594	98.494765	88.219274
1595	82.213985	1.636947
1596	1.799953	98.993044
1597	9.948186	22.239797
1598	52.351474	8.921492
1599	62.754171	51.749460
1600	1.839607	61.335397
1601	1.816990	23.538168
1602	17.038888	12.107102
1603	60.710586	55.322405
1604	42.844982	59.846660
1605	68.921482	97.535851
1606	87.264259	24.984486
1607	52.927238	7.440501
1608	8.373079	77.905503
1609	11.316100	73.910783
1610	41.995113	12.948347
1611	52.570019	38.865834
1612	94.637934	49.876299
1613	72.763052	51.569444
1614	52.436098	55.054370
1615	49.889807	62.539075
1616	19.162183	78.309857
1617	84.059389	19.070912
1618	61.573788	43.959090
1619	49.843767	70.745881
1620	18.203657	16.773608
1621	19.215395	22.435907
1622	2.567398	37.331948
1623	25.701494	60.913762
1624	38.736604	41.450175
1625	78.236374	45.122412
1626	35.963519	69.429900
1627	63.925461	68.886013
1628	47.997592	68.320717
1629	14.650237	62.021723
1630	62.736067	52.633801
1631	67.188843	23.836723
1632	31.207733	24.041954
1633	90.627748	14.988369
1634	76.189500	94.421565
1635	65.683212	73.660566
1636	88.293404	14.997941
1637	79.592669	9.567655
1638	5.777115	70.207658
1639	11.529288	41.784350
1640	52.624723	92.979140
1641	68.015731	84.839648
1642	87.257980	45.251512
1643	48.184700	35.151562
1644	98.588829	14.228792
1645	76.977539	85.003953
1646	29.186569	29.234010
1647	10.479296	15.160475
1648	72.326443	26.683242
1649	68.038127	37.145614
1650	72.527350	34.853196
1651	7.915228	37.577230
1652	97.519727	91.915388
1653	66.519119	34.827685
1654	31.944560	34.286213
1655	27.332521	85.399505
1656	65.279929	21.564728
1657	8.173344	0.203429
1658	9.315825	40.152296
1659	47.742992	88.399955
1660	41.182990	81.176640
1661	66.237943	2.426509
1662	87.843436	5.097158
1663	74.956162	52.114855
1664	12.365344	80.101414
1665	72.592160	73.260709
1666	55.785655	56.345603
1667	15.509900	61.765949
1668	17.861313	85.073691
1669	7.686881	11.982040
1670	17.321901	95.945891
1671	7.142940	2.516493
1672	5.038703	3.067933
1673	56.929985	21.695864
1674	1.261053	14.442723
1675	86.113742	56.150870
1676	72.367548	75.103335
1677	69.100067	9.438191
1678	82.092280	94.606085
1679	91.828545	60.883156
1680	2.137834	17.373425
1681	10.698162	90.660620
1682	8.612527	10.756495
1683	77.013514	60.936359
1684	18.962168	42.382596
1685	18.334676	32.235526
1686	62.367708	36.690046
1687	66.488508	68.643640
1688	76.827901	7.101375
1689	40.317867	28.288644
1690	39.577808	35.450190
1691	45.125220	32.097192
1692	48.851077	11.159571
1693	86.894780	20.338327
1694	95.631648	71.332755
1695	77.852589	73.191182
1696	13.793174	9.283330
1697	18.382015	43.377883
1698	72.519322	15.554854
1699	67.200646	31.080802
1700	66.278558	67.260642
1701	19.693208	54.120000
1702	37.104010	29.609015
1703	30.153911	91.468227
1704	67.994340	92.922209
1705	30.724498	49.227306
1706	7.756690	79.698091
1707	64.836336	36.589903
1708	20.608488	53.948218
1709	49.108791	77.740105
1710	92.988698	80.004922
1711	25.578076	88.712195
1712	39.274290	45.776365
1713	35.612221	50.846674
1714	83.634733	34.174925
1715	15.485941	68.290021
1716	24.365493	55.209485
1717	16.027961	15.844485
1718	69.000402	57.079321
1719	56.667378	69.529201
1720	75.968516	73.566215
1721	40.073157	43.092212
1722	88.643250	89.417893
1723	16.697008	50.097715
1724	70.621492	34.207830
1725	62.884011	2.875422
1726	0.476680	35.824541
1727	68.257485	41.852605
1728	0.016730	8.426342
1729	21.182307	30.985132
1730	72.485468	22.850269
1731	48.990335	90.015241
1732	41.961711	93.580324
1733	17.362684	92.624277
1734	0.667468	93.862664
1735	59.834116	89.043947
1736	48.677561	52.290854
1737	85.406497	92.696737
1738	95.207417	5.643406
1739	52.160140	60.192231
1740	99.265327	74.956471
1741	89.599061	72.264504
1742	33.863371	85.770980
1743	96.672338	33.569063
1744	46.539531	89.156894
1745	19.596357	63.488422
1746	78.313833	22.901083
1747	80.137153	90.216541
1748	62.716740	30.183606
1749	28.072846	30.750593
1750	96.982383	5.510879
1751	82.790191	49.614861
1752	6.478450	37.532311
1753	28.420924	29.322264
1754	80.466269	12.520814
1755	16.807248	43.394888
1756	39.025456	94.252046
1757	71.698290	83.787434
1758	0.931717	61.016223
1759	29.036421	76.589415
1760	71.279087	11.874404
1761	34.968910	49.545365
1762	59.062702	33.702477
1763	46.882204	8.596335
1764	77.007676	58.122722
1765	7.908317	65.950144
1766	71.785232	93.352476
1767	43.950662	97.793413
1768	52.673206	80.912680
1769	91.499345	50.593849
1770	3.658142	98.646103
1771	83.658165	22.433596
1772	26.372527	26.193229
1773	29.424424	62.411295
1774	24.473612	41.056263
1775	34.696094	72.036331
1776	33.811483	77.830519
1777	74.903288	74.920551
1778	44.750647	57.111124
1779	88.782596	31.569297
1780	67.761665	97.593187
1781	92.717705	27.536115
1782	45.134829	6.489348
1783	28.790086	10.199206
1784	98.101854	12.700751
1785	73.031310	96.969958
1786	95.499219	30.325810
